episode,reward,steps,duration,epsilon
3,-0.10,99,0.00,0.0000,1.0012,-1.0012,-0.5000,1.0025
3,-0.10,100,0.00,0.0000,1.9943,-1.9943,48.7698,101.5283
4,-0.00,1,0.00,0.0000,0.8872,-0.8872,-0.4936,0.7871
4,-0.00,2,0.00,0.0000,0.8075,-0.8075,-0.4815,0.6521
4,-0.00,3,0.00,0.0000,0.7557,-0.7557,-0.4702,0.5711
4,-0.00,4,0.00,0.0000,0.7288,-0.7288,-0.4632,0.5311
4,-0.01,5,0.00,0.0000,0.7237,-0.7237,-0.4618,0.5237
4,-0.01,6,0.00,0.0000,0.7380,-0.7380,-0.4657,0.5446
4,-0.01,7,0.00,0.0000,0.7696,-0.7696,-0.4735,0.5923
4,-0.01,8,0.00,0.0000,0.8166,-0.8166,-0.4832,0.6668
4,-0.01,9,0.00,0.0000,0.8763,-0.8763,-0.4924,0.7680
4,-0.01,10,0.00,0.0000,0.9448,-0.9448,-0.4985,0.8927
4,-0.01,11,0.00,0.0000,1.0160,-1.0160,-0.4999,1.0323
4,-0.01,12,0.00,0.0000,1.0818,-1.0818,-0.4967,1.1703
4,-0.01,13,0.00,0.0000,1.1331,-1.1331,-0.4911,1.2838
4,-0.01,14,0.00,0.0000,1.1621,-1.1621,-0.4869,1.3505
4,-0.02,15,0.00,0.0000,1.1655,-1.1655,-0.4863,1.3585
4,-0.02,16,0.00,0.0000,1.1453,-1.1453,-0.4894,1.3117
4,-0.02,17,0.00,0.0000,1.1078,-1.1078,-0.4942,1.2272
4,-0.02,18,0.00,0.0000,1.0613,-1.0613,-0.4981,1.1264
4,-0.02,19,0.00,0.0000,1.0135,-1.0135,-0.4999,1.0273
4,-0.02,20,0.00,0.0000,0.9705,-0.9705,-0.4996,0.9419
4,-0.02,21,0.00,0.0000,0.9360,-0.9360,-0.4980,0.8761
4,-0.02,22,0.00,0.0000,0.9120,-0.9120,-0.4961,0.8318
4,-0.02,23,0.00,0.0000,0.8992,-0.8992,-0.4949,0.8085
4,-0.02,24,0.00,0.0000,0.8971,-0.8971,-0.4947,0.8048
4,-0.03,25,0.00,0.0000,0.9050,-0.9050,-0.4955,0.8190
4,-0.03,26,0.00,0.0000,0.9212,-0.9212,-0.4969,0.8485
4,-0.03,27,0.00,0.0000,0.9438,-0.9438,-0.4984,0.8907
4,-0.03,28,0.00,0.0000,0.9704,-0.9704,-0.4996,0.9416
4,-0.03,29,0.00,0.0000,0.9980,-0.9980,-0.5000,0.9961
4,-0.03,30,0.00,0.0000,1.0238,-1.0238,-0.4997,1.0481
4,-0.03,31,0.00,0.0000,1.0446,-1.0446,-0.4990,1.0911
4,-0.03,32,0.00,0.0000,1.0582,-1.0582,-0.4983,1.1198
4,-0.03,33,0.00,0.0000,1.0634,-1.0634,-0.4980,1.1308
4,-0.03,34,0.00,0.0000,1.0602,-1.0602,-0.4982,1.1241
4,-0.04,35,0.00,0.0000,1.0500,-1.0500,-0.4987,1.1026
4,-0.04,36,0.00,0.0000,1.0349,-1.0349,-0.4994,1.0709
