episode,reward,steps,duration,epsilon
104,-3.60,500,0.00,0.0000,-0.0039,0.0016,1.6048,-0.0017,-0.1635
105,-1.60,500,0.00,0.0000,0.0030,0.0041,1.6034,0.0026,-0.1553
106,-2.60,500,0.00,0.0000,0.0002,0.0015,1.6024,0.0008,-0.1593
107,-2.00,500,0.00,0.0000,0.0026,0.0014,1.6018,0.0020,-0.1569
108,-3.20,500,0.00,0.0000,-0.0021,0.0016,1.6027,-0.0006,-0.1616
109,-3.40,500,0.00,0.0000,-0.0030,0.0016,1.6035,-0.0012,-0.1625
110,-4.10,500,0.00,0.0000,-0.0052,0.0017,1.6040,-0.0026,-0.1648
111,-3.40,500,0.00,0.0000,-0.0030,0.0022,1.6042,-0.0012,-0.1623
112,-4.00,500,0.00,0.0000,-0.0045,0.0011,1.6042,-0.0022,-0.1644
113,-2.10,500,0.00,0.0000,0.0022,0.0020,1.6040,0.0020,-0.1572
114,-3.20,500,0.00,0.0000,-0.0011,0.0011,1.6040,-0.0001,-0.1610
115,-3.30,500,0.00,0.0000,-0.0014,0.0017,1.6042,-0.0002,-0.1610
116,-3.00,500,0.00,0.0000,-0.0002,0.0016,1.6044,0.0005,-0.1598
117,-2.50,500,0.00,0.0000,0.0014,0.0015,1.6049,0.0012,-0.1584
118,-2.80,500,0.00,0.0000,-0.0006,0.0021,1.6057,0.0002,-0.1601
119,-0.70,500,0.00,0.0000,0.0054,0.0044,1.6062,0.0040,-0.1530
120,-1.60,500,0.00,0.0000,0.0009,0.0039,1.6071,0.0011,-0.1578
121,-1.40,500,0.00,0.0000,-0.0005,0.0043,1.6080,0.0001,-0.1591
122,-2.90,500,0.00,0.0000,-0.0055,0.0018,1.6080,-0.0031,-0.1654
123,-3.80,500,0.00,0.0000,-0.0074,0.0014,1.6069,-0.0042,-0.1674
124,-4.80,500,0.00,0.0000,-0.0094,0.0011,1.6047,-0.0052,-0.1694
125,-2.40,500,0.00,0.0000,0.0000,0.0014,1.6019,0.0005,-0.1595
126,-2.60,500,0.00,0.0000,0.0001,0.0013,1.6006,0.0006,-0.1593
127,-3.00,500,0.00,0.0000,-0.0010,0.0016,1.6008,0.0001,-0.1602
128,-4.00,500,0.00,0.0000,-0.0046,0.0018,1.6018,-0.0019,-0.1639
129,-2.70,500,0.00,0.0000,0.0011,0.0016,1.6019,0.0012,-0.1583
130,-2.50,500,0.00,0.0000,0.0015,0.0016,1.6033,0.0015,-0.1581
131,-3.10,500,0.00,0.0000,-0.0007,0.0016,1.6047,0.0001,-0.1603
132,-2.50,500,0.00,0.0000,0.0007,0.0043,1.6057,0.0011,-0.1578
133,-3.60,500,0.00,0.0000,-0.0032,0.0016,1.6064,-0.0014,-0.1630
134,-2.20,500,0.00,0.0000,0.0012,0.0042,1.6065,0.0014,-0.1574
135,-3.30,500,0.00,0.0000,-0.0023,0.0020,1.6063,-0.0009,-0.1619
136,-1.40,500,0.00,0.0000,0.0037,0.0040,1.6060,0.0029,-0.1549
137,-1.80,500,0.00,0.0000,0.0023,0.0019,1.6057,0.0019,-0.1573
138,-2.50,500,0.00,0.0000,-0.0003,0.0014,1.6056,0.0002,-0.1602
139,-2.20,500,0.00,0.0000,0.0002,0.0013,1.6057,0.0005,-0.1598
140,-3.70,500,0.00,0.0000,-0.0053,0.0015,1.6058,-0.0028,-0.1651
141,-2.60,500,0.00,0.0000,-0.0018,0.0013,1.6056,-0.0007,-0.1618
142,-4.90,500,0.00,0.0000,-0.0098,0.0017,1.6055,-0.0053,-0.1695
143,-3.70,500,0.00,0.0000,-0.0054,0.0015,1.6047,-0.0027,-0.1651
144,-3.50,500,0.00,0.0000,-0.0042,0.0015,1.6037,-0.0019,-0.1639
145,-2.60,500,0.00,0.0000,-0.0002,0.0014,1.6024,0.0003,-0.1598
146,-2.60,500,0.00,0.0000,0.0001,0.0021,1.6016,0.0007,-0.1590
147,0.70,500,0.00,0.0000,0.0112,0.0043,1.6013,0.0076,-0.1468
148,-1.00,500,0.00,0.0000,0.0049,0.0040,1.6026,0.0038,-0.1533
149,-3.30,500,0.00,0.0000,-0.0032,0.0015,1.6039,-0.0013,-0.1628
150,-3.80,500,0.00,0.0000,-0.0055,0.0016,1.6048,-0.0027,-0.1652
151,-2.30,500,0.00,0.0000,-0.0007,0.0018,1.6052,0.0001,-0.1603
152,-1.40,500,0.00,0.0000,0.0017,0.0039,1.6056,0.0017,-0.1569
153,-2.90,500,0.00,0.0000,-0.0032,0.0013,1.6058,-0.0015,-0.1631
154,-3.70,500,0.00,0.0000,-0.0061,0.0015,1.6059,-0.0032,-0.1660
155,-1.50,500,0.00,0.0000,0.0007,0.0044,1.6058,0.0012,-0.1576
156,-1.20,500,0.00,0.0000,0.0017,0.0044,1.6055,0.0018,-0.1567
157,-2.00,500,0.00,0.0000,-0.0009,0.0039,1.6051,0.0001,-0.1594
158,-3.90,500,0.00,0.0000,-0.0070,0.0015,1.6046,-0.0037,-0.1668
159,-2.50,500,0.00,0.0000,-0.0022,0.0018,1.6039,-0.0008,-0.1617
160,-3.10,500,0.00,0.0000,-0.0039,0.0008,1.6033,-0.0019,-0.1639
161,-3.30,500,0.00,0.0000,-0.0047,0.0014,1.6028,-0.0022,-0.1642
162,-3.00,500,0.00,0.0000,-0.0032,0.0014,1.6023,-0.0014,-0.1627
163,-2.80,500,0.00,0.0000,-0.0031,0.0042,1.6018,-0.0008,-0.1612
164,-1.70,500,0.00,0.0000,0.0016,0.0018,1.6012,0.0017,-0.1576
165,-2.20,500,0.00,0.0000,0.0002,0.0013,1.6010,0.0008,-0.1592
166,-3.10,500,0.00,0.0000,-0.0026,0.0009,1.6013,-0.0010,-0.1623
167,-2.10,500,0.00,0.0000,0.0000,0.0041,1.6019,0.0010,-0.1581
168,-2.00,500,0.00,0.0000,0.0011,0.0013,1.6023,0.0012,-0.1585
169,-3.50,500,0.00,0.0000,-0.0042,0.0015,1.6031,-0.0019,-0.1638
170,-3.60,500,0.00,0.0000,-0.0043,0.0010,1.6037,-0.0021,-0.1642
171,-3.00,500,0.00,0.0000,-0.0023,0.0015,1.6042,-0.0008,-0.1620
172,-2.30,500,0.00,0.0000,-0.0002,0.0041,1.6046,0.0007,-0.1586
173,-2.20,500,0.00,0.0000,0.0002,0.0047,1.6047,0.0010,-0.1579
174,-2.40,500,0.00,0.0000,0.0002,0.0020,1.6046,0.0007,-0.1593
175,-3.40,500,0.00,0.0000,-0.0031,0.0016,1.6045,-0.0013,-0.1628
176,-2.30,500,0.00,0.0000,0.0001,0.0048,1.6042,0.0011,-0.1579
